model,seed,policy,mrt,ratio,n_jobs,n_busy
stationary α=2.0,6,kupd_500,13.41254394079556,1.012267427967061,19458,4000
stationary α=2.0,6,kupd_2000,13.344352965361292,1.0071209394546574,19458,4000
stationary α=2.0,7,genie,14.719984175784429,1.0,22118,4000
stationary α=2.0,7,fcfs,34.29155393796908,2.3295917664355557,22118,4000
stationary α=2.0,7,static,15.658463694728276,1.0637554706402281,22118,4000
stationary α=2.0,7,kupd_50,15.621179582240709,1.0612225798407324,22118,4000
stationary α=2.0,7,kupd_200,15.269825481508274,1.0373533897290719,22118,4000
stationary α=2.0,7,kupd_500,15.197811284926305,1.0324611156802694,22118,4000
stationary α=2.0,7,kupd_2000,14.838472737137172,1.0080495033104497,22118,4000
stationary α=2.0,8,genie,14.669455227067814,1.0,21073,4000
stationary α=2.0,8,fcfs,37.91133488350022,2.5843723776154213,21073,4000
stationary α=2.0,8,static,14.929767474967967,1.0177451884797897,21073,4000
stationary α=2.0,8,kupd_50,15.502233663930149,1.05676955442256,21073,4000
stationary α=2.0,8,kupd_200,15.071729226972904,1.0274225588938586,21073,4000
stationary α=2.0,8,kupd_500,14.888691690789162,1.0149450992097386,21073,4000
stationary α=2.0,8,kupd_2000,14.972546860912066,1.0206614103354699,21073,4000
stationary α=2.0,10,genie,12.519841011235956,1.0,17800,4000
stationary α=2.0,10,fcfs,16.706951123595505,1.3344379619998226,17800,4000
stationary α=2.0,10,static,12.845797191011236,1.0260351692551648,17800,4000
stationary α=2.0,10,kupd_50,13.287713483146069,1.0613324459328983,17800,4000
stationary α=2.0,10,kupd_200,12.758829775280898,1.0190888018330633,17800,4000
stationary α=2.0,10,kupd_500,12.651803370786515,1.0105402584131964,17800,4000
stationary α=2.0,10,kupd_2000,12.570324719101123,1.004032296242409,17800,4000
stationary α=2.0,11,genie,14.997235998885483,1.0,21534,4000
stationary α=2.0,11,fcfs,28.242818333797718,1.8832015670018514,21534,4000
stationary α=2.0,11,static,15.144119067521128,1.009794009285882,21534,4000
stationary α=2.0,11,kupd_50,15.480501068078388,1.0322236090189432,21534,4000
stationary α=2.0,11,kupd_200,15.362331197176555,1.0243441657061478,21534,4000
stationary α=2.0,11,kupd_500,15.114179437169128,1.0077976660694234,21534,4000
stationary α=2.0,11,kupd_2000,15.096677347450543,1.0066306450450235,21534,4000
stationary α=2.0,9,genie,14.689934706842546,1.0,22667,4000
stationary α=2.0,9,fcfs,37.45081484095822,2.5494201021542797,22667,4000
stationary α=2.0,9,static,14.966404464640226,1.0188203530726996,22667,4000
stationary α=2.0,9,kupd_50,15.523237305333744,1.056726092737706,22667,4000
stationary α=2.0,9,kupd_200,15.229617064454933,1.0367382407330241,22667,4000
stationary α=2.0,9,kupd_500,15.018732077469448,1.0223824936726063,22667,4000
stationary α=2.0,9,kupd_2000,14.727232540697933,1.0025390061017776,22667,4000
stationary α=2.0,12,genie,13.378458473154364,1.0,19072,4000
stationary α=2.0,12,fcfs,21.817352663590604,1.6307822539771673,19072,4000
stationary α=2.0,12,static,13.844360843120807,1.034824817141776,19072,4000
stationary α=2.0,12,kupd_50,14.186536807885906,1.0604014533029391,19072,4000
stationary α=2.0,12,kupd_200,13.578982802013424,1.0149885974726789,19072,4000
stationary α=2.0,12,kupd_500,13.608764156879195,1.0172146652162481,19072,4000
stationary α=2.0,12,kupd_2000,13.571218540268456,1.014408241988484,19072,4000
stationary α=2.0,13,genie,13.699472370417505,1.0,20431,4000
stationary α=2.0,13,fcfs,24.927925701140424,1.8196267000012003,20431,4000
stationary α=2.0,13,static,14.176649209534531,1.03483176769256,20431,4000
stationary α=2.0,13,kupd_50,14.363537271792863,1.0484737574864076,20431,4000
stationary α=2.0,13,kupd_200,14.105854338994662,1.0296640598695388,20431,4000
stationary α=2.0,13,kupd_500,13.965142675346286,1.0193927399351865,20431,4000
stationary α=2.0,13,kupd_2000,13.815026675150506,1.0084349456394048,20431,4000
stationary α=2.0,14,genie,13.628152518406555,1.0,20509,4000
stationary α=2.0,14,fcfs,34.785121166317225,2.55244583734556,20509,4000
stationary α=2.0,14,static,13.934997318250524,1.022515509672315,20509,4000
stationary α=2.0,14,kupd_50,14.118378760544152,1.0359715846645745,20509,4000
stationary α=2.0,14,kupd_200,13.82705300112146,1.0145948236524551,20509,4000
stationary α=2.0,14,kupd_500,13.826740943000635,1.0145719256022312,20509,4000
stationary α=2.0,14,kupd_2000,13.717572772928955,1.006561436291649,20509,4000
stationary α=2.0,15,genie,13.745162298987493,1.0,20148,4000
stationary α=2.0,15,fcfs,31.463194858050425,2.2890377118623104,20148,4000
stationary α=2.0,15,static,13.994545860631327,1.0181433697339612,20148,4000
stationary α=2.0,15,kupd_50,14.583941830454636,1.061023617853456,20148,4000
stationary α=2.0,15,kupd_200,14.186269108596388,1.0320917861873038,20148,4000
stationary α=2.0,15,kupd_500,13.872474190986697,1.0092623054737289,20148,4000
stationary α=2.0,15,kupd_2000,13.781557971014491,1.0026478895800073,20148,4000
stationary α=2.0,16,genie,12.333618038576473,1.0,18405,4000
stationary α=2.0,16,fcfs,24.52012442271122,1.9880723033596794,18405,4000
stationary α=2.0,16,static,12.543976636783482,1.0170557088397791,18405,4000
stationary α=2.0,16,kupd_50,13.019056234718827,1.0555747870574939,18405,4000
stationary α=2.0,16,kupd_200,12.682009779951102,1.0282473269631787,18405,4000
stationary α=2.0,16,kupd_500,12.45558272208639,1.0098888001175683,18405,4000
stationary α=2.0,16,kupd_2000,12.435545775604457,1.0082642203373884,18405,4000
stationary α=2.0,17,genie,12.760764468758998,1.0,20838,4000
stationary α=2.0,17,fcfs,30.797761781360975,2.413473100045087,20838,4000
stationary α=2.0,17,static,12.900701122948462,1.0109661654309237,20838,4000
stationary α=2.0,17,kupd_50,13.473577118725407,1.0558597137116292,20838,4000
stationary α=2.0,17,kupd_200,13.135087820328245,1.0293339284245602,20838,4000
stationary α=2.0,17,kupd_500,12.953816105192436,1.0151285322212529,20838,4000
stationary α=2.0,17,kupd_2000,12.885142048181208,1.009746875253964,20838,4000
stationary α=2.0,18,genie,13.527107878662386,1.0,19318,4000
stationary α=2.0,18,fcfs,23.068996272906098,1.7053901306793786,19318,4000
stationary α=2.0,18,static,13.912351692721817,1.0284793924551392,19318,4000
stationary α=2.0,18,kupd_50,14.122231079821928,1.0439948588048364,19318,4000
stationary α=2.0,18,kupd_200,13.888810953514856,1.0267391284298855,19318,4000
stationary α=2.0,18,kupd_500,13.85721451496014,1.0244033417385887,19318,4000
stationary α=2.0,18,kupd_2000,13.63190547675743,1.0077472286785227,19318,4000
stationary α=2.0,19,genie,14.037973183947102,1.0,21778,4000
stationary α=2.0,19,fcfs,36.00192855174947,2.56461015276186,21778,4000
stationary α=2.0,19,static,14.3925916062081,1.0252613691174817,21778,4000
stationary α=2.0,19,kupd_50,14.650872899256134,1.0436601286580247,21778,4000
stationary α=2.0,19,kupd_200,14.42032326200753,1.0272368434566934,21778,4000
stationary α=2.0,19,kupd_500,14.324884286895033,1.020438214205739,21778,4000
stationary α=2.0,19,kupd_2000,14.169909541739372,1.009398533254298,21778,4000
stationary α=2.0,20,genie,14.348850942208013,1.0,20643,4000
stationary α=2.0,20,fcfs,25.292886208399942,1.7627116143495076,20643,4000
stationary α=2.0,20,static,14.325462868769076,0.9983700385812678,20643,4000
stationary α=2.0,20,kupd_50,14.884934360315846,1.037360721096552,20643,4000
stationary α=2.0,20,kupd_200,14.67408661531754,1.0226663218134648,20643,4000
stationary α=2.0,20,kupd_500,14.523203507242163,1.0121509775058908,20643,4000
stationary α=2.0,20,kupd_2000,14.345991861648017,0.9998007449814963,20643,4000
stationary α=2.0,21,genie,14.25362760290557,1.0,20650,4000
stationary α=2.0,21,fcfs,29.26965230024213,2.0534879341365406,20650,4000
stationary α=2.0,21,static,14.353429539951573,1.0070018622505374,20650,4000
stationary α=2.0,21,kupd_50,14.94459661016949,1.0484767124912866,20650,4000
stationary α=2.0,21,kupd_200,14.436989346246975,1.0128642159350387,20650,4000
stationary α=2.0,21,kupd_500,14.48599564164649,1.016302378960255,20650,4000
stationary α=2.0,21,kupd_2000,14.292089104116224,1.0026983657972663,20650,4000
stationary α=2.0,22,genie,14.382143525587352,1.0,20303,4000
stationary α=2.0,22,fcfs,28.62908535684382,1.9905993363165688,20303,4000
stationary α=2.0,22,static,14.65244594394917,1.0187943068347858,20303,4000
stationary α=2.0,22,kupd_50,15.091987883564006,1.0493559500858662,20303,4000
stationary α=2.0,22,kupd_200,14.60122838989312,1.0152331162539152,20303,4000
stationary α=2.0,22,kupd_500,14.376043934393932,0.9995758913695606,20303,4000
stationary α=2.0,22,kupd_2000,14.421134315125846,1.0027110555161074,20303,4000
stationary α=2.0,23,genie,13.75380723128316,1.0,20356,4000
stationary α=2.0,23,fcfs,27.736903124385933,2.016670923037084,20356,4000
stationary α=2.0,23,static,14.534438494792692,1.056757467251248,20356,4000
stationary α=2.0,23,kupd_50,14.516587247003342,1.0554595540633456,20356,4000
stationary α=2.0,23,kupd_200,14.17253684417371,1.0304446329550225,20356,4000
stationary α=2.0,23,kupd_500,13.97965955983494,1.0164210770700695,20356,4000
stationary α=2.0,23,kupd_2000,13.819728826881507,1.0047929707381973,20356,4000
stationary α=2.0,24,genie,14.131557433768288,1.0,20232,4000
stationary α=2.0,24,fcfs,24.451206998813763,1.7302556433295875,20232,4000
stationary α=2.0,24,static,14.457260775009885,1.0230479437788866,20232,4000
stationary α=2.0,24,kupd_50,14.678357058125743,1.0386935146334855,20232,4000
stationary α=2.0,24,kupd_200,14.391119513641756,1.018367549443151,20232,4000
stationary α=2.0,24,kupd_500,14.400008896797152,1.0189965942739887,20232,4000
stationary α=2.0,24,kupd_2000,14.11629695531831,0.9989201134750009,20232,4000
stationary α=2.0,25,genie,13.809734165397279,1.0,20351,4000
stationary α=2.0,25,fcfs,27.700883003292223,2.005895455446323,20351,4000
stationary α=2.0,25,static,14.010093852881921,1.0145085839513608,20351,4000
stationary α=2.0,25,kupd_50,14.077453196403125,1.0193862552167487,20351,4000
stationary α=2.0,25,kupd_200,13.86325143727581,1.0038753296216685,20351,4000
stationary α=2.0,25,kupd_500,14.062571863790478,1.0183086578905138,20351,4000
stationary α=2.0,25,kupd_2000,13.80775637560808,0.9998567829209808,20351,4000
stationary α=2.0,26,genie,14.090402361792297,1.0,21001,4000
stationary α=2.0,26,fcfs,31.26386505404505,2.218805698467527,21001,4000
stationary α=2.0,26,static,14.394160754249798,1.0215578224565947,21001,4000
stationary α=2.0,26,kupd_50,14.950812818437218,1.0610635831790027,21001,4000
stationary α=2.0,26,kupd_200,14.523724584543592,1.0307530056009115,21001,4000
stationary α=2.0,26,kupd_500,14.447682967477741,1.02535630967177,21001,4000
stationary α=2.0,26,kupd_2000,14.30680443788391,1.0153581189901584,21001,4000
stationary α=2.0,27,genie,12.94998599657694,1.0,19281,4000
stationary α=2.0,27,fcfs,24.352813132098955,1.880528144087269,19281,4000
stationary α=2.0,27,static,13.111257196203514,1.0124533879549524,19281,4000
stationary α=2.0,27,kupd_50,13.4886006949847,1.0415919135781408,19281,4000
stationary α=2.0,27,kupd_200,13.158034852964057,1.016065566128188,19281,4000
stationary α=2.0,27,kupd_500,13.017191535708728,1.005189622533148,19281,4000
stationary α=2.0,27,kupd_2000,12.912259218920182,0.9970867321658317,19281,4000
stationary α=2.0,28,genie,13.522108810784783,1.0,20770,4000
stationary α=2.0,28,fcfs,30.208413577274914,2.234001663496576,20770,4000
stationary α=2.0,28,static,13.677134328358207,1.0114645962211,20770,4000
stationary α=2.0,28,kupd_50,13.909444390948485,1.0286446134684832,20770,4000
stationary α=2.0,28,kupd_200,13.77645835339432,1.0188099020773058,20770,4000
stationary α=2.0,28,kupd_500,13.723810784785748,1.014916458432881,20770,4000
stationary α=2.0,28,kupd_2000,13.659794896485316,1.0101822938734764,20770,4000
stationary α=2.0,29,genie,13.661585663725637,1.0,20061,4000
stationary α=2.0,29,fcfs,23.461841882259108,1.7173586185207768,20061,4000
stationary α=2.0,29,static,14.005653756044065,1.0251850773978604,20061,4000
stationary α=2.0,29,kupd_50,14.27869398335078,1.0451710610184655,20061,4000
stationary α=2.0,29,kupd_200,13.917856537560441,1.0187585014026048,20061,4000
stationary α=2.0,29,kupd_500,13.820928169084294,1.011663543989754,20061,4000
stationary α=2.0,29,kupd_2000,13.664884103484372,1.0002414390130052,20061,4000
stationary α=2.0,30,genie,13.879430027562536,1.0,19229,4000
stationary α=2.0,30,fcfs,20.38244422486869,1.4685361131107046,19229,4000
stationary α=2.0,30,static,14.03807530292787,1.0114302442571697,19229,4000
stationary α=2.0,30,kupd_50,14.381010973009518,1.0361384397234552,19229,4000
stationary α=2.0,30,kupd_200,14.32191741640231,1.0318808040359768,19229,4000
stationary α=2.0,30,kupd_500,14.025343491601229,1.0105129291151675,19229,4000
stationary α=2.0,30,kupd_2000,13.963964324717875,1.0060906173371287,19229,4000
stationary α=2.0,31,genie,13.358452722063037,1.0,19544,4000
stationary α=2.0,31,fcfs,23.37149406467458,1.7495659528048366,19544,4000
stationary α=2.0,31,static,13.60944381907491,1.018788934784141,19544,4000
stationary α=2.0,31,kupd_50,14.122445251739665,1.0571916931977312,19544,4000
stationary α=2.0,31,kupd_200,13.696575419566107,1.0253115165759146,19544,4000
stationary α=2.0,31,kupd_500,13.61696837904216,1.019352215586477,19544,4000
stationary α=2.0,31,kupd_2000,13.532914449447402,1.0130600250653448,19544,4000
stationary α=2.0,32,genie,14.154789690524096,1.0,20874,4000
stationary α=2.0,32,fcfs,25.344033247101656,1.7904916852327508,20874,4000
stationary α=2.0,32,static,14.832196033342916,1.0478570404526963,20874,4000
stationary α=2.0,32,kupd_50,14.598724729328353,1.0313628848262895,20874,4000
stationary α=2.0,32,kupd_200,14.579587525150906,1.0300108898764628,20874,4000
stationary α=2.0,32,kupd_500,14.419936284372904,1.0187319345356511,20874,4000
stationary α=2.0,32,kupd_2000,14.25583021941171,1.0071382571621856,20874,4000
stationary α=2.0,33,genie,13.874954078876286,1.0,20361,4000
stationary α=2.0,33,fcfs,29.10380973429596,2.097578814952953,20361,4000
stationary α=2.0,33,static,14.757759933205639,1.0636258577369542,20361,4000
stationary α=2.0,33,kupd_50,14.744856834143707,1.0626959015735982,20361,4000
stationary α=2.0,33,kupd_200,14.336301262216987,1.033250357494377,20361,4000
stationary α=2.0,33,kupd_500,14.076048818820293,1.0144933625582344,20361,4000
stationary α=2.0,33,kupd_2000,13.993422719905704,1.0085383086931998,20361,4000
stationary α=2.0,34,genie,14.559635441584538,1.0,20902,4000
stationary α=2.0,34,fcfs,31.002647593531712,2.129356034903417,20902,4000
stationary α=2.0,34,static,14.770342072528944,1.0144719716224897,20902,4000
stationary α=2.0,34,kupd_50,15.420869294804325,1.059152157804719,20902,4000
stationary α=2.0,34,kupd_200,14.955130609511052,1.0271638098023332,20902,4000
stationary α=2.0,34,kupd_500,14.704882307913119,1.009975996096285,20902,4000
stationary α=2.0,34,kupd_2000,14.687838005932443,1.0088053416489906,20902,4000
stationary α=2.0,35,genie,14.107713775288493,1.0,20711,4000
stationary α=2.0,35,fcfs,25.148293177538502,1.7825916784326195,20711,4000
stationary α=2.0,35,static,14.47283907102506,1.0258812520265426,20711,4000
stationary α=2.0,35,kupd_50,14.819037226594563,1.0504208876531111,20711,4000
stationary α=2.0,35,kupd_200,14.571773453720246,1.0328940383837821,20711,4000
stationary α=2.0,35,kupd_500,14.442292018734006,1.0237159789867278,20711,4000
stationary α=2.0,35,kupd_2000,14.256928685239728,1.0105768313936596,20711,4000
stationary α=2.0,36,genie,13.28341605839416,1.0,19865,4000
stationary α=2.0,36,fcfs,26.62342763654669,2.0042606148531052,19865,4000
stationary α=2.0,36,static,13.349445758872388,1.0049708373349115,19865,4000
stationary α=2.0,36,kupd_50,14.282863327460358,1.0752402292206018,19865,4000
stationary α=2.0,36,kupd_200,14.018458595519759,1.0553353545424111,19865,4000
stationary α=2.0,36,kupd_500,13.531496602063932,1.0186759597515582,19865,4000
stationary α=2.0,36,kupd_2000,13.332501384344324,1.003695233645802,19865,4000
stationary α=2.0,37,genie,12.84180056284182,1.0,18833,4000
stationary α=2.0,37,fcfs,23.799788137843148,1.8533061638341146,18833,4000
stationary α=2.0,37,static,12.969299633621834,1.0099284419000352,18833,4000
stationary α=2.0,37,kupd_50,13.422753146073383,1.045239184364268,18833,4000
stationary α=2.0,37,kupd_200,13.14910263898476,1.0239298278025069,18833,4000
stationary α=2.0,37,kupd_500,13.013673870333989,1.0133838947779246,18833,4000
stationary α=2.0,37,kupd_2000,12.94770137524558,1.008246570399963,18833,4000
stationary α=2.0,38,genie,14.3637857109568,1.0,21457,4000
stationary α=2.0,38,fcfs,28.086963228783148,1.9554011591357987,21457,4000
stationary α=2.0,38,static,14.448988208976095,1.0059317578063214,21457,4000
stationary α=2.0,38,kupd_50,14.852642494290908,1.0340339791452893,21457,4000
stationary α=2.0,38,kupd_200,14.619900731695951,1.0178306071876153,21457,4000
stationary α=2.0,38,kupd_500,14.363955818613974,1.0000118428150209,21457,4000
stationary α=2.0,38,kupd_2000,14.445632194621801,1.0056981136666894,21457,4000
stationary α=2.0,39,genie,12.147735701081173,1.0,17851,4000
stationary α=2.0,39,fcfs,19.080565794633355,1.5707096585032836,17851,4000
stationary α=2.0,39,static,12.275133605960448,1.0104873787193063,17851,4000
stationary α=2.0,39,kupd_50,12.807859503669262,1.0543413043246683,17851,4000
stationary α=2.0,39,kupd_200,12.457961458741806,1.0255377434358424,17851,4000
stationary α=2.0,39,kupd_500,12.310322110806117,1.0133840917950228,17851,4000
stationary α=2.0,39,kupd_2000,12.19455828805109,1.003854429181049,17851,4000
