dist,rho,n,trial,ell,empirical,truncated,true_paired,true_gittins,fcfs,plcfs
1-6-14,0.98,1000,5,15.17,245.2852675218918,279.22385409041414,240.33005129894016,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,6,15.1,248.3955707279293,305.9227794906006,247.58132601818232,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,7,15.07,290.4632399255588,374.30373517702077,284.0626687184086,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,8,14.96,243.54381018578437,360.30216084506213,242.54984936195254,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,9,15.08,276.83494334833284,334.9845467559036,260.3088416445948,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,10,14.99,263.396089484096,345.33904627518353,244.8860759539799,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,11,15.01,241.63579036357305,336.8869872546803,238.08767777974637,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,12,14.98,239.92816034040487,346.5646458658784,238.56030653465388,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,13,15.040000000000001,254.21040649078864,334.5595698647234,247.55007915192834,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,14,15.14,251.43961381192133,285.96203385979305,239.87960116911933,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,15,15.05,243.94001034369444,307.97827060523394,234.0153370959413,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,16,15.01,247.72319188516485,333.17374668605805,242.27104986672535,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,17,14.97,245.33384454356946,335.193948835415,233.03061413897865,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,18,14.9,255.64766844072193,379.02092787984367,238.5163094502623,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,19,14.91,300.4426700576331,427.8759643622498,266.3511287217747,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,20,15.18,241.57966225798197,282.57987496306947,240.40411974355436,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,21,15.05,227.37337029281176,292.80227795161306,222.40527881622197,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,22,15.02,263.15576635621426,351.7236808120917,256.21621514622547,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,23,15.01,275.7407913343816,330.00946769389157,239.01169036498024,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,24,14.92,251.39231676032938,395.1208386394111,245.54236468097665,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,25,14.950000000000001,253.51302048553066,354.1576391298318,239.88708221998928,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,26,14.96,239.31974180745237,363.88547282291114,236.52765162397552,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,27,15.07,256.0852906529198,320.55330265657165,251.4481204738702,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,28,15.200000000000001,252.63121976598947,286.75997954064593,246.0192860332917,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,29,15.040000000000001,285.0509571595216,338.93138786228167,255.59031462744255,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,30,14.98,233.98610349005207,319.91117001179697,223.3532230955821,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,31,15.040000000000001,262.6752856291179,329.07819368980444,244.07178214458253,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,36,14.99,281.25766385197284,358.48995981059306,250.21332212814394,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,37,15.030000000000001,252.43535514873335,327.2292520801892,247.8151746234311,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,38,15.21,265.7484473468581,290.8899462260775,254.34552656438368,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,39,15.01,307.0271194892433,385.59411764166083,269.24340290657784,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,32,14.83,288.64841285844653,450.2157870518283,249.28885909792675,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,33,14.94,275.5641553371544,428.2579417085358,268.2375206775162,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,34,15.01,264.43229187138365,366.3467125590377,262.3660787576289,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,35,14.98,277.01622804805487,408.2286357634659,274.8758711878654,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,40,15.040000000000001,275.6579682367895,357.9310309618768,269.174022437344,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,41,15.02,245.9143701047084,313.852645649359,235.23918193697833,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,42,14.92,350.11665192520087,435.5882293356025,256.23630414499155,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,43,14.94,304.61387384166244,448.185205411472,278.43565462268947,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,44,14.91,283.98503020844396,413.9897017234099,256.0304417846022,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,45,15.02,239.89093717598683,318.9861813435045,239.76160689960662,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,46,14.91,240.6783771145106,384.3775471652076,240.05272253806504,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,47,15.030000000000001,259.8435010426001,326.8549111147732,241.83565469425494,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,48,15.09,280.8996817882423,330.38582671657633,263.2145421529976,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,49,15.01,267.62291036002824,323.8179539264151,235.86791334700834,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,50,14.93,299.5555293065185,412.80221284222034,259.6985750330296,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,51,14.98,264.2105196169461,370.6743913157158,246.73782634005042,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,52,15.040000000000001,257.8174973611695,340.6077964099697,250.97765286776652,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,53,15.09,249.2063094099404,310.929866268235,246.54447059435037,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,54,14.96,240.21466078814973,361.626820191124,238.76499201635215,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,55,14.950000000000001,243.35591644264358,348.3916976653681,235.40624887817322,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,56,15.030000000000001,251.3725204466663,345.5221991083913,251.03078046409627,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,57,14.97,249.13445485747602,344.88531926557954,239.69157497049306,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,58,15.05,269.4981019385156,351.61160764288,262.2813397918744,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,59,15.06,238.73149488819683,302.8622710763475,236.90653705556934,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,60,14.93,290.93529898670226,431.69667775489063,266.0700662809864,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,61,14.99,262.7685740995931,355.84276454243746,247.35437647400133,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,62,14.98,253.5810977525288,344.23996010201637,242.9566251243726,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,63,15.11,245.87287173390914,311.32073145394116,245.07996502583757,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,64,14.99,265.42263171212613,340.1963518155725,247.5409336899386,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,65,14.99,272.71442145544995,386.1212799002204,266.3534794216373,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,66,15.030000000000001,234.82422326914954,294.4807529508341,225.4019132004495,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,67,14.92,247.52619467176746,366.71569036990854,238.08610666128246,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,76,15.06,243.1209724560299,300.0925188716079,231.12549670418167,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,77,14.91,242.4884720997108,359.8482270454152,226.6927150493529,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,78,15.0,242.33006449730283,327.40074922107584,233.25732340332183,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,79,15.06,257.94552683398797,326.93732954906926,247.49023967288323,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,68,15.1,251.92053984681417,290.7220823988459,237.37158964360597,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,69,15.02,259.5436975105499,351.0099115304305,250.06871813124235,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,70,15.0,262.4238175131365,375.09738140039315,259.2746858134363,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,71,14.97,240.0388442484084,334.0763070538567,233.7385920428746,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,72,14.98,267.71307644437553,375.11005654941744,255.05143690143333,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,73,14.950000000000001,248.66060225110547,366.69571158093265,245.00934997874361,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,74,15.06,277.73539393562913,314.53835897184126,246.26781112250526,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,75,14.99,293.2030460878995,388.935201571392,257.05177140158105,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,80,15.09,244.7657260716689,302.175584046387,242.12408779378708,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,81,15.040000000000001,239.13977503392368,311.68661603525504,238.24776739171628,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,82,15.040000000000001,260.83303181765706,314.80931132460273,240.52143568102818,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,83,15.040000000000001,259.0349492167132,343.69224696084535,250.93741630990644,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,84,14.91,257.93936884793385,408.31369569345577,253.8877332499354,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,85,14.99,277.20974042204807,357.9753610088761,256.4964994369799,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,86,15.06,239.7569355825334,298.66030983180195,234.55841844831716,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,87,14.85,280.7247333579727,445.04327599673815,253.95131827074837,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,88,15.06,279.70300504152067,362.24951097346906,265.74435425430846,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,89,14.96,257.70146458434937,382.7907231469537,254.8757128588984,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,90,15.14,241.44207763123825,280.5860203745354,236.6682350647016,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,91,15.02,263.11173555745404,348.7065204244657,253.32093632385303,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,92,14.98,243.79209503792484,346.7406330146306,240.61299336341267,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,93,15.19,249.89222609748515,266.00154600198925,234.10184534457377,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,94,15.02,243.54359903935776,320.58776119326217,237.00562422715515,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,95,14.97,214.69971810877607,287.46040676329335,212.9882882479197,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,96,14.98,262.7985920411298,358.7519679730885,252.79061014066383,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,97,15.0,254.72837122444383,329.7773544049198,234.88157911255144,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,98,15.08,248.08064255274465,296.4035870576628,234.02267678673724,246.59908642224494,279.7048335461678,352.8057550150208
1-6-14,0.98,1000,99,15.030000000000001,266.7025721264887,360.15323194818035,264.95589905998423,246.59908642224494,279.7048335461678,352.8057550150208
bounded-Pareto,0.98,10,8,27.38,204.70159311978966,204.70159311978966,136.52925013699343,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,9,13.39,213.28786620268002,213.28786620268002,125.08775262056888,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,10,12.41,223.15727193401582,223.15727193401582,125.75569596156224,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,11,42.25,181.6692734003691,181.6692734003691,145.40224404458462,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,20,9.99,238.66831640424485,238.66831640424485,127.17469700541197,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,21,32.480000000000004,205.99207710967266,205.99207710967266,147.36442808407762,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,22,8.27,257.6322647448964,257.6322647448964,131.4160025304195,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,23,143.1,197.28855819447378,197.28855819447378,146.6258067101868,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,24,34.31,206.5909522257256,206.5909522257256,151.69509674475674,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,25,11.22,245.3731646189452,245.3731646189452,131.70920893033068,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,26,27.39,197.455227086021,197.455227086021,142.06076795132248,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,27,17.72,185.59541206594656,185.59541206594656,117.29127894871843,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,4,6.72,365.62701136228446,365.62701136228446,164.91085611667776,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,5,19.16,209.05195007213752,209.05195007213752,133.36591498458196,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,6,29.44,203.91121361115196,203.91121361115196,146.93863645233293,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,7,14.93,210.01169468012398,210.01169468012398,129.7908431825311,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,16,58.980000000000004,152.1767916937708,152.1767916937708,125.99513291402498,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,17,12.06,284.65461673597207,284.65461673597207,153.68612361639833,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,18,30.51,196.66443549630065,196.66443549630065,143.64287969217946,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,19,32.68,177.81610001006422,177.81610001006422,128.32128770232055,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,44,23.38,192.6403464455332,192.6403464455332,131.39470649144212,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,45,26.150000000000002,209.24468554802235,209.24468554802235,142.5159536573645,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,46,13.39,253.72259162615677,253.72259162615677,143.1280431613708,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,47,24.32,203.64741140102814,203.64741140102814,139.71309433495418,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,12,9.02,295.2965968414198,295.2965968414198,148.1274860994324,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,13,82.89,181.7545603661052,181.7545603661052,138.49667314552673,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,14,33.12,209.48449820317978,209.48449820317978,151.4719268396427,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,15,10.88,238.82034956550257,238.82034956550257,131.03873806388145,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,28,109.53,137.5034456243537,137.5034456243537,126.61091846664331,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,29,8.47,267.8690263823882,267.8690263823882,135.08891629321758,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,30,19.35,209.6472186790628,209.6472186790628,136.99659439660286,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,31,77.31,184.32873790537215,184.32873790537215,160.57228498766955,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,32,21.28,206.57444071115222,206.57444071115222,139.03687871703838,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,33,7.5200000000000005,263.77475771322077,263.77475771322077,131.33147309717396,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,34,22.67,230.38123818406896,230.38123818406896,150.28548384704467,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,35,9.1,337.2245858331534,337.2245858331534,161.33742817983781,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,36,35.34,186.9694320082645,186.9694320082645,138.77400240742008,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,37,22.7,181.6891067675635,181.6891067675635,124.64787067501057,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,38,12.450000000000001,340.54167722373785,340.54167722373785,184.24269065771466,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,39,31.13,231.75205267230652,231.75205267230652,161.14319270865286,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,40,30.11,241.10487354993086,241.10487354993086,164.68111526087011,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,41,68.01,155.75946276589733,155.75946276589733,135.34827921768576,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,42,7.26,325.0801376008352,325.0801376008352,155.83107819947094,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,43,132.42000000000002,183.04906925078902,183.04906925078902,160.90612560059353,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,0,23.84,262.9700149906424,262.9700149906424,174.4634172750586,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,1,6.03,260.78342215615737,260.78342215615737,123.08105165460498,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,2,10.27,299.97048277851377,299.97048277851377,158.21561183282768,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,3,5.23,400.1787800688204,400.1787800688204,183.27996256806856,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,48,256.48,207.92223421663826,207.92223421663826,132.71339530567806,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,49,21.77,175.24172623656202,175.24172623656202,119.92043681903657,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,50,230.93,298.3597796373141,298.3597796373141,134.85633552922818,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,51,4.47,362.4063761983775,362.4063761983775,148.19312713422084,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,60,76.64,214.80327526235317,214.80327526235317,159.2562724833638,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,61,7.37,269.680897294041,269.680897294041,136.95631926763278,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,62,19.16,217.9792359092355,217.9792359092355,140.11802393090562,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,63,9.0,254.79509668371009,254.79509668371009,130.19267958805167,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,52,14.99,316.50265586059595,316.50265586059595,180.55916194424591,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,53,23.64,221.30949117165477,221.30949117165477,144.24290212858455,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,54,16.71,220.74970987879644,220.74970987879644,138.53024407504017,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,55,10.13,205.64128961014768,205.64128961014768,119.36092187437566,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,56,35.85,215.5667315329468,215.5667315329468,159.88385562669296,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,57,16.56,245.3794943312983,245.3794943312983,145.7594187836239,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,58,4.91,293.2725573083791,293.2725573083791,130.87124443656245,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,59,13.38,256.8422542624681,256.8422542624681,145.39835131469098,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,76,11.790000000000001,196.37653322175072,196.37653322175072,109.49023630578023,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,77,31.3,199.91731397962866,199.91731397962866,145.39426879738176,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,78,10.05,227.0505759347102,227.0505759347102,121.7873780192093,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,79,16.05,315.59398321628703,315.59398321628703,184.78551413466883,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,64,5.23,310.08084835908625,310.08084835908625,141.48833827190163,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,65,8.870000000000001,316.24860753517925,316.24860753517925,159.59047024323212,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,66,24.14,185.56026748017686,185.56026748017686,127.93771972926908,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,67,30.42,228.24639557964116,228.24639557964116,157.66622979102038,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,84,6.66,280.004132306325,280.004132306325,134.82800823500187,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,85,46.75,174.26966392979747,174.26966392979747,139.05017029598577,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,86,8.16,294.84095258666,294.84095258666,148.34692144969196,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,87,390.63,218.51306933777173,218.51306933777173,125.00202349136626,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,92,61.18,179.72076718176785,179.72076718176785,151.43022290280894,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,93,35.47,156.0209858116582,156.0209858116582,117.40145933484773,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,94,17.14,207.9382064302132,207.9382064302132,130.72261935489053,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,95,67.01,160.17245325416428,160.17245325416428,133.6505274948969,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,72,16.96,295.27809180270737,295.27809180270737,173.86939722795734,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,73,42.17,159.29429992639535,159.29429992639535,123.68648741175976,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,74,284.91,535.8383146960075,535.8383146960075,144.27891428487357,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,75,11.0,262.2904438331798,262.2904438331798,138.6067578566743,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,68,78.8,218.20054617282898,218.20054617282898,180.27575320649098,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,69,18.57,235.84791996583195,235.84791996583195,144.70205834195028,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,70,33.85,170.35953911206235,170.35953911206235,124.32668304499975,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,71,234.55,238.4387419312642,238.4387419312642,152.47010215198645,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,88,26.21,227.528527394541,227.528527394541,162.02394172403555,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,89,5.46,303.0650610374102,303.0650610374102,137.8601934385094,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,90,23.14,237.23024536825008,237.23024536825008,155.2564799666356,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,91,8.620000000000001,266.7594886050394,266.7594886050394,132.64429526730598,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,80,11.58,279.5783177479195,279.5783177479195,150.56774235918647,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,81,7.03,291.8010888504928,291.8010888504928,141.17816812295254,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,82,15.540000000000001,237.66943040437346,237.66943040437346,144.3435082143784,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,10,83,15.23,265.70876738815565,265.70876738815565,157.93007562545588,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,4,50.730000000000004,180.32651319681224,214.58936474136993,176.92400849873036,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,5,49.120000000000005,166.35369720663044,167.30915427250596,135.54435572680111,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,6,106.05,170.51043244959837,166.5269713405736,154.16396490600184,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,7,97.82000000000001,127.34345613000286,127.45211086957961,118.38152404085122,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,0,64.34,133.43035079674976,145.30259425128688,127.30616730538577,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,1,108.25,174.50138183288288,173.90145937606803,166.75686346622692,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,2,57.99,165.70143456108894,168.11115535834165,148.98255881244881,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,3,167.52,171.68365757248768,145.96108612176883,137.9198006813191,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,16,101.02,148.64795805799824,154.30319183269881,146.16618597579898,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,17,33.05,149.21619773550813,185.4024539674797,132.9478306965332,146.8778888249481,1507.9990287893693,401.66554609392097
bounded-Pareto,0.98,100,18,48.17,155.9835273101496,171.55220886782485,141.39571256067535,146.8778888249481,1507.9990287893693,401.66554609392097
